Date,Return,Year,Month,Day,Business_Month_End,DX_to_Prev,DX_to_Curr,DX_Class,Non_Focus_Returns,Focus_Returns,Log_Cum_All_Returns,Log_Cum_Focus_Returns,Log_Cum_Non_Focus_Returns
20140731.0,-0.0197494904841317,2014,7,31,1,-23,0,0,0.0,-0.0197494904841317,0.0252583314651208,0.008002006332243,0.0172563251328779
20140801.0,-0.0030566643428259,2014,8,1,0,-1,20,-1,0.0,-0.0030566643428259,0.0239288060147291,0.0066724808818513,0.0172563251328779
20140804.0,0.007219335229613,2014,8,4,0,-2,19,-2,0.0,0.007219335229613,0.0270528601905161,0.0097965350576383,0.0172563251328779
20140805.0,-0.0096974711802199,2014,8,5,0,-3,18,-3,0.0,-0.0096974711802199,0.022820748248946,0.0055644231160682,0.0172563251328779
20140806.0,0.0003112833680747,2014,8,6,0,-4,17,-4,0.0003112833680747,0.0,0.0229559158613856,0.0055644231160682,0.0173914927453175
20140807.0,-0.0054160837569404,2014,8,7,0,-5,16,-5,-0.0054160837569404,0.0,0.0205973476896586,0.0055644231160682,0.0150329245735905
20140808.0,0.0115676836028911,2014,8,8,0,-6,15,-6,0.0115676836028911,0.0,0.0255922942446657,0.0055644231160682,0.0200278711285977
20140811.0,0.002870768262839,2014,8,11,0,-7,14,-7,0.002870768262839,0.0,0.0268372668998386,0.0055644231160682,0.0212728437837705
20140812.0,-0.0013689400398079,2014,8,12,0,-8,13,-8,-0.0013689400398079,0.0,0.026242336489492,0.0055644231160682,0.0206779133734238
20140813.0,0.0067675458057516,2014,8,13,0,-9,12,-8,0.0067675458057516,0.0,0.0291715436591699,0.0055644231160682,0.0236071205431017
20140814.0,0.0047200868691687,2014,8,14,0,-10,11,-8,0.0047200868691687,0.0,0.0312166286391478,0.0055644231160682,0.0256522055230795
20140815.0,-0.0002055158994543,2014,8,15,0,-11,10,8,-0.0002055158994543,0.0,0.0311273650452132,0.0055644231160682,0.0255629419291449
20140818.0,0.0083782288728562,2014,8,18,0,-12,9,8,0.0083782288728562,0.0,0.0347508256291025,0.0055644231160682,0.0291864025130342
20140819.0,0.0052178964496003,2014,8,19,0,-13,8,8,0.0052178964496003,0.0,0.0370110376030822,0.0055644231160682,0.0314466144870138
20140820.0,0.0026698336783561,2014,8,20,0,-14,7,7,0.0026698336783561,0.0,0.0381689865585383,0.0055644231160682,0.03260456344247
20140821.0,0.0029148592400115,2014,8,21,0,-15,6,6,0.0029148592400115,0.0,0.0394330524486294,0.0055644231160682,0.033868629332561
20140822.0,-0.0015550262307389,2014,8,22,0,-16,5,5,-0.0015550262307389,0.0,0.0387571875072498,0.0055644231160682,0.0331927643911813
20140825.0,0.0050687883651993,2014,8,25,0,-17,4,4,0.0050687883651993,0.0,0.0409529740250292,0.0055644231160682,0.0353885509089606
20140826.0,0.0006481397860247,2014,8,26,0,-18,3,3,0.0,0.0006481397860247,0.0412343663766599,0.0058458154676989,0.0353885509089606
20140827.0,-0.0004009158591412,2014,8,27,0,-19,2,2,0.0,-0.0004009158591412,0.041060215919154,0.0056716650101931,0.0353885509089606
20140828.0,-0.0005504865924528,2014,8,28,0,-20,1,1,0.0,-0.0005504865924528,0.0408210768022106,0.0054325258932496,0.0353885509089606
20140829.0,0.0028470833578054,2014,8,29,1,-21,0,0,0.0,0.0028470833578054,0.0420557925575381,0.0066672416485771,0.0353885509089606
20140902.0,-0.000499405975034,2014,9,2,0,-2,20,-2,0.0,-0.000499405975034,0.0418388491224173,0.0064502982134564,0.0353885509089606
20140903.0,-0.0005498567471718,2014,9,3,0,-3,19,-3,0.0,-0.0005498567471718,0.0415999836943797,0.0062114327854188,0.0353885509089606
20140904.0,-0.0014468166909725,2014,9,4,0,-4,18,-4,-0.0014468166909725,0.0,0.0409711842005962,0.0062114327854188,0.0347597514151772
20140905.0,0.0044935883881099,2014,9,5,0,-5,17,-5,0.0044935883881099,0.0,0.0429183532225937,0.0062114327854188,0.0367069204371746
20140908.0,-0.0025863615647482,2014,9,8,0,-6,16,-6,-0.0025863615647482,0.0,0.0417936556017053,0.0062114327854188,0.0355822228162862
20140909.0,-0.0063322716829042,2014,9,9,0,-7,15,-7,-0.0063322716829042,0.0,0.0390348409220639,0.0062114327854188,0.0328234081366448
20140910.0,0.0037618811881639,2014,9,10,0,-8,14,-8,0.0037618811881639,0.0,0.0406655398353713,0.0062114327854188,0.0344541070499522
20140911.0,0.0011487678735962,2014,9,11,0,-9,13,-8,0.0011487678735962,0.0,0.041164157040951,0.0062114327854188,0.0349527242555318
20140912.0,-0.0058418484925219,2014,9,12,0,-10,12,-8,-0.0058418484925219,0.0,0.0386196348623415,0.0062114327854188,0.0324082020769223
20140915.0,-0.0007490249410657,2014,9,15,0,-11,11,-8,-0.0007490249410657,0.0,0.0382942155748273,0.0062114327854188,0.0320827827894081
20140916.0,0.0075323509650503,2014,9,16,0,-12,10,8,0.0075323509650503,0.0,0.0415532154202713,0.0062114327854188,0.0353417826348521
20140917.0,0.0013462881588636,2014,9,17,0,-13,9,8,0.0013462881588636,0.0,0.0421375077140119,0.0062114327854188,0.0359260749285927
20140918.0,0.005329050022543,2014,9,18,0,-14,8,8,0.005329050022543,0.0,0.0444457398384353,0.0062114327854188,0.0382343070530162
20140919.0,-0.0008965424362593,2014,9,19,0,-15,7,7,-0.0008965424362593,0.0,0.0440562017607633,0.0062114327854188,0.0378447689753441
20140922.0,-0.0077236368242918,2014,9,22,0,-16,6,6,-0.0077236368242918,0.0,0.0406888479941728,0.0062114327854188,0.0344774152087536
20140923.0,-0.005724657731747,2014,9,23,0,-17,5,5,-0.005724657731747,0.0,0.0381955171689103,0.0062114327854188,0.0319840843834911
20140924.0,0.0078270104566314,2014,9,24,0,-18,4,4,0.0078270104566314,0.0,0.0415815107352713,0.0062114327854188,0.0353700779498521
20140925.0,-0.0161357611749769,2014,9,25,0,-19,3,3,0.0,-0.0161357611749769,0.0345166859990696,-0.0008533919507828,0.0353700779498521
20140926.0,0.0079450427754301,2014,9,26,0,-20,2,2,0.0,0.0079450427754301,0.0379535392692517,0.0025834613193992,0.0353700779498521
