Date,Return,Year,Month,Day,Business_Month_End,DX_to_Prev,DX_to_Curr,DX_Class,Non_Focus_Returns,Focus_Returns,Log_Cum_All_Returns,Log_Cum_Focus_Returns,Log_Cum_Non_Focus_Returns
19970527.0,-0.0037761046813865,1997,5,27,0,-19,3,3,-0.0037761046813865,0.0,-0.125847223109515,0.0359540102692551,-0.1618012333787695
19970528.0,-0.0009469369963068,1997,5,28,0,-20,2,2,-0.0009469369963068,0.0,-0.1262586674584185,0.0359540102692551,-0.162212677727673
19970529.0,0.0035100543003565,1997,5,29,0,-21,1,1,0.0035100543003565,0.0,-0.1247369393590897,0.0359540102692551,-0.1606909496283443
19970530.0,0.0054702929966697,1997,5,30,1,-22,0,0,0.0,0.0054702929966697,-0.1223676956329023,0.0383232539954424,-0.1606909496283443
19970602.0,0.0005338334120859,1997,6,2,0,-1,20,-1,0.0,0.0005338334120859,-0.1221359165879742,0.0385550330403705,-0.1606909496283443
19970603.0,0.0020030552495206,1997,6,3,0,-2,19,-2,0.0,0.0020030552495206,-0.1212668708292176,0.0394240787991272,-0.1606909496283443
19970604.0,0.0005308850558668,1997,6,4,0,-3,18,-3,0.0005308850558668,0.0,-0.1210363715578268,0.0394240787991272,-0.1604604503569534
19970605.0,-0.0002027777777777,1997,6,5,0,-4,17,-4,-0.0002027777777777,0.0,-0.1211244457578153,0.0394240787991272,-0.160548524556942
19970606.0,0.0078544667922093,1997,6,6,0,-5,16,-5,0.0078544667922093,0.0,-0.1177266208230857,0.0394240787991272,-0.1571506996222124
19970609.0,-0.0031067144644515,1997,6,9,0,-6,15,-6,-0.0031067144644515,0.0,-0.1190779499573039,0.0394240787991272,-0.1585020287564306
19970610.0,-0.0016575917252145,1997,6,10,0,-7,14,-7,-0.0016575917252145,0.0,-0.1197984301929549,0.0394240787991272,-0.1592225089920816
19970611.0,0.0005320416601518,1997,6,11,0,-8,13,-8,0.0005320416601518,0.0,-0.1195674288815212,0.0394240787991272,-0.1589915076806479
19970612.0,0.0056358073074895,1997,6,12,0,-9,12,-8,0.0056358073074895,0.0,-0.1171267001630537,0.0394240787991272,-0.1565507789621804
19970613.0,0.0034260889326129,1997,6,13,0,-10,11,-8,0.0034260889326129,0.0,-0.1156413117310594,0.0394240787991272,-0.1550653905301861
19970616.0,0.0019672440626666,1997,6,16,0,-11,10,8,0.0019672440626666,0.0,-0.114787787760074,0.0394240787991272,-0.1542118665592007
19970617.0,-0.002362558987559,1997,6,17,0,-12,9,8,-0.002362558987559,0.0,-0.1158150480514444,0.0394240787991272,-0.155239126850571
19970618.0,0.0019672440626666,1997,6,18,0,-13,8,8,0.0019672440626666,0.0,-0.1149615240804589,0.0394240787991272,-0.1543856028795856
19970619.0,-0.0002015873015873,1997,6,19,0,-14,7,7,-0.0002015873015873,0.0,-0.1150490811586541,0.0394240787991272,-0.1544731599577808
19970620.0,0.0019605748605748,1997,6,20,0,-15,6,6,0.0019605748605748,0.0,-0.1141984479082223,0.0394240787991272,-0.153622526707349
19970623.0,-0.002358290953922,1997,6,23,0,-16,5,5,-0.002358290953922,0.0,-0.115223850230539,0.0394240787991272,-0.1546479290296656
19970624.0,-0.001642631917632,1997,6,24,0,-17,4,4,-0.001642631917632,0.0,-0.1159378227658732,0.0394240787991272,-0.1553619015649999
19970625.0,-0.002366473767421,1997,6,25,0,-18,3,3,-0.002366473767421,0.0,-0.116966787254137,0.0394240787991272,-0.1563908660532636
19970626.0,-0.0038217952581876,1997,6,26,0,-19,2,2,-0.0038217952581876,0.0,-0.1186297516284105,0.0394240787991272,-0.1580538304275371
19970627.0,0.0026994461729034,1997,6,27,0,-20,1,1,0.0026994461729034,0.0,-0.1174589765634617,0.0394240787991272,-0.1568830553625883
19970630.0,-0.00382758776692,1997,6,30,1,-21,0,0,0.0,-0.00382758776692,-0.1191244662508578,0.0377585891117311,-0.1568830553625883
19970701.0,0.0041533256649311,1997,7,1,0,-1,22,-1,0.0,0.0041533256649311,-0.1173244353081848,0.039558620054404,-0.1568830553625883
19970702.0,0.001963632710468,1997,7,2,0,-2,21,-2,0.0,0.001963632710468,-0.1164724766510035,0.0404105787115853,-0.1568830553625883
19970703.0,0.0078556973300567,1997,7,3,0,-3,20,-3,0.0078556973300567,0.0,-0.1130741214656393,0.0404105787115853,-0.1534847001772241
19970707.0,0.0027801189529112,1997,7,7,0,-5,18,-5,0.0027801189529112,0.0,-0.1118684063855187,0.0404105787115853,-0.1522789850971035
19970708.0,-0.0002031746031746,1997,7,8,0,-6,17,-6,-0.0002031746031746,0.0,-0.1119566529595753,0.0404105787115853,-0.1523672316711601
19970709.0,0.0012249438165114,1997,7,9,0,-7,16,-7,0.0012249438165114,0.0,-0.1114249921802764,0.0404105787115853,-0.1518355708918612
19970710.0,-0.0009172081350856,1997,7,10,0,-8,15,-8,-0.0009172081350856,0.0,-0.1118235134035064,0.0404105787115853,-0.1522340921150911
19970711.0,0.0020549783635564,1997,7,11,0,-9,14,-8,0.0020549783635564,0.0,-0.1109319633843583,0.0404105787115853,-0.1513425420959431
19970714.0,-0.0024609981359091,1997,7,14,0,-10,13,-8,-0.0024609981359091,0.0,-0.1120020786113099,0.0404105787115853,-0.1524126573228947
19970715.0,-0.0002071428571428,1997,7,15,0,-11,12,-8,-0.0002071428571428,0.0,-0.1120920489298089,0.0404105787115853,-0.1525026276413937
19970716.0,0.0041938425776525,1997,7,16,0,-12,11,8,0.0041938425776525,0.0,-0.1102744948498026,0.0404105787115853,-0.1506850735613874
19970717.0,0.0005046717171717,1997,7,17,0,-13,10,8,0.0005046717171717,0.0,-0.1100553739952617,0.0404105787115853,-0.1504659527068465
19970718.0,-0.0038748397490058,1997,7,18,0,-14,9,8,-0.0038748397490058,0.0,-0.1117414642951026,0.0404105787115853,-0.1521520430066874
19970721.0,-0.0023461328015318,1997,7,21,0,-15,8,8,-0.0023461328015318,0.0,-0.1127615739494495,0.0404105787115853,-0.1531721526610344
19970722.0,0.0085987276092274,1997,7,22,0,-16,7,7,0.0085987276092274,0.0,-0.1090431580071993,0.0404105787115853,-0.1494537367187842
19970723.0,0.0006192198466049,1997,7,23,0,-17,6,6,0.0006192198466049,0.0,-0.1087743174718438,0.0404105787115853,-0.1491848961834287
19970724.0,-0.0017394746342247,1997,7,24,0,-18,5,5,-0.0017394746342247,0.0,-0.1095304195078699,0.0404105787115853,-0.1499409982194548
19970725.0,-0.0016241999329336,1997,7,25,0,-19,4,4,-0.0016241999329336,0.0,-0.1102363740372202,0.0404105787115853,-0.1506469527488051
19970728.0,0.0012103355639226,1997,7,28,0,-20,3,3,0.0012103355639226,0.0,-0.1097110498257545,0.0404105787115853,-0.1501216285373395
19970729.0,0.0035687659587221,1997,7,29,0,-21,2,2,0.0035687659587221,0.0,-0.1081639135072752,0.0404105787115853,-0.1485744922188602
19970730.0,0.0041424456202233,1997,7,30,0,-22,1,1,0.0041424456202233,0.0,-0.1063685881895874,0.0404105787115853,-0.1467791669011724
19970731.0,0.0021330387106844,1997,7,31,1,-23,0,0,0.0,0.0021330387106844,-0.1054432078334236,0.0413359590677491,-0.1467791669011724
19970801.0,-0.0135241699202455,1997,8,1,0,-1,20,-1,0.0,-0.0135241699202455,-0.1113567588854396,0.0354224080157332,-0.1467791669011724
19970804.0,-0.0024589736652236,1997,8,4,0,-2,19,-2,0.0,-0.0024589736652236,-0.1124259927277499,0.0343531741734228,-0.1467791669011724
19970805.0,-0.0002099206349206,1997,8,5,0,-3,18,-3,-0.0002099206349206,0.0,-0.1125171696714294,0.0343531741734228,-0.1468703438448518
19970806.0,0.0013323738246831,1997,8,6,0,-4,17,-4,0.0013323738246831,0.0,-0.1119389122136,0.0343531741734228,-0.1462920863870224
19970807.0,-0.0024609689647003,1997,8,7,0,-5,16,-5,-0.0024609689647003,0.0,-0.1130090147404017,0.0343531741734228,-0.1473621889138242
19970808.0,-0.0104200595402987,1997,8,8,0,-6,15,-6,-0.0104200595402987,0.0,-0.1175581315105638,0.0343531741734228,-0.1519113056839862
19970811.0,0.0012286523929468,1997,8,11,0,-7,14,-7,0.0012286523929468,0.0,-0.1170248620904607,0.0343531741734228,-0.1513780362638832
19970812.0,-0.0023666611056926,1997,8,12,0,-8,13,-8,-0.0023666611056926,0.0,-0.1180539081317026,0.0343531741734228,-0.1524070823051252
19970813.0,0.0019494938582802,1997,8,13,0,-9,12,-8,0.0019494938582802,0.0,-0.1172080779093365,0.0343531741734228,-0.151561252082759
19970814.0,0.0063757105213628,1997,8,14,0,-10,11,-8,0.0063757105213628,0.0,-0.11444793163827,0.0343531741734228,-0.1488011058116925
19970815.0,-0.0002099206349206,1997,8,15,0,-11,10,8,-0.0002099206349206,0.0,-0.1145391085819495,0.0343531741734228,-0.148892282755372
19970818.0,0.0043141166715773,1997,8,18,0,-12,9,8,0.0043141166715773,0.0,-0.1126695413892946,0.0343531741734228,-0.1470227155627172
19970819.0,-0.0002083333333333,1997,8,19,0,-13,8,8,-0.0002083333333333,0.0,-0.1127600288324605,0.0343531741734228,-0.147113203005883
19970820.0,-0.0024585880123193,1997,8,20,0,-14,7,7,-0.0024585880123193,0.0,-0.1138290947750139,0.0343531741734228,-0.1481822689484364
19970821.0,-0.0046018611643478,1997,8,21,0,-15,6,6,-0.0046018611643478,0.0,-0.1158322703965071,0.0343531741734228,-0.1501854445699297
19970822.0,-0.0060514051196438,1997,8,22,0,-16,5,5,-0.0060514051196438,0.0,-0.1184683462980822,0.0343531741734228,-0.1528215204715047
19970825.0,-0.0009292071488545,1997,8,25,0,-17,4,4,-0.0009292071488545,0.0,-0.1188720834421583,0.0343531741734228,-0.1532252576155809
19970826.0,0.0005106778469399,1997,8,26,0,-18,3,3,0.0005106778469399,0.0,-0.1186503554821631,0.0343531741734228,-0.1530035296555857
19970827.0,-0.0002095238095238,1997,8,27,0,-19,2,2,-0.0002095238095238,0.0,-0.1187413600506115,0.0343531741734228,-0.1530945342240341
19970828.0,0.0056694774299307,1997,8,28,0,-20,1,1,0.0056694774299307,0.0,-0.1162860907763234,0.0343531741734228,-0.150639264949746
19970829.0,-0.0031890955825847,1997,8,29,1,-21,0,0,0.0,-0.0031890955825847,-0.1176733105559231,0.0329659543938231,-0.150639264949746
19970902.0,0.0020657094161669,1997,9,2,0,-2,20,-2,0.0,0.0020657094161669,-0.116777109682201,0.0338621552675451,-0.150639264949746
19970903.0,-0.0016359491608893,1997,9,3,0,-3,19,-3,-0.0016359491608893,0.0,-0.1174881751676587,0.0338621552675451,-0.1513503304352036
19970904.0,-0.0002039682539682,1997,9,4,0,-4,18,-4,-0.0002039682539682,0.0,-0.1175767664900564,0.0338621552675451,-0.1514389217576013
19970905.0,-0.0031927304318795,1997,9,5,0,-5,17,-5,-0.0031927304318795,0.0,-0.1189655699179312,0.0338621552675451,-0.1528277251854762
19970908.0,0.0027917621273609,1997,9,8,0,-6,16,-6,0.0027917621273609,0.0,-0.1177548123195514,0.0338621552675451,-0.1516169675870962
19970909.0,-0.0009217791131749,1997,9,9,0,-7,15,-7,-0.0009217791131749,0.0,-0.1181553205203556,0.0338621552675451,-0.1520174757879005
19970910.0,-0.0024749614658906,1997,9,10,0,-8,14,-8,-0.0024749614658906,0.0,-0.1192315149478114,0.0338621552675451,-0.1530936702153562
19970911.0,-0.0016419029639903,1997,9,11,0,-9,13,-8,-0.0016419029639903,0.0,-0.1199451703818363,0.0338621552675451,-0.1538073256493812
19970912.0,0.0071196692216677,1997,9,12,0,-10,12,-8,0.0071196692216677,0.0,-0.1168640924848422,0.0338621552675451,-0.150726247752387
19970915.0,0.0005133793333031,1997,9,15,0,-11,11,-8,0.0005133793333031,0.0,-0.1166411918846518,0.0338621552675451,-0.1505033471521967
19970916.0,0.0124200687427468,1997,9,16,0,-12,10,8,0.0124200687427468,0.0,-0.1112804464910379,0.0338621552675451,-0.1451426017585827
19970917.0,0.0005031693768758,1997,9,17,0,-13,9,8,0.0005031693768758,0.0,-0.111061977765976,0.0338621552675451,-0.1449241330335209
19970918.0,-0.0009074338313467,1997,9,18,0,-14,8,8,-0.0009074338313467,0.0,-0.111456250186756,0.0338621552675451,-0.1453184054543009
19970919.0,0.0013278987292627,1997,9,19,0,-15,7,7,0.0013278987292627,0.0,-0.1108799336564755,0.0338621552675451,-0.1447420889240205
19970922.0,0.0020316261035352,1997,9,22,0,-16,6,6,0.0020316261035352,0.0,-0.1099985047145754,0.0338621552675451,-0.1438606599821204
19970923.0,-0.0032451294982223,1997,9,23,0,-17,5,5,-0.0032451294982223,0.0,-0.1114101382563628,0.0338621552675451,-0.1452722935239078
19970924.0,0.0042693031540858,1997,9,24,0,-18,4,4,0.0042693031540858,0.0,-0.109559950157623,0.0338621552675451,-0.143422105425168
19970925.0,-0.0067468749767884,1997,9,25,0,-19,3,3,-0.0067468749767884,0.0,-0.1125000100288114,0.0338621552675451,-0.1463621652963564
19970926.0,0.0034524787101211,1997,9,26,0,-20,2,2,0.0034524787101211,0.0,-0.1110031999443705,0.0338621552675451,-0.1448653552119154
19970929.0,-0.001726475000419,1997,9,29,0,-21,1,1,-0.001726475000419,0.0,-0.1117536465103808,0.0338621552675451,-0.1456158017779258
19970930.0,-0.0016108994087254,1997,9,30,1,-22,0,0,0.0,-0.0016108994087254,-0.1124538153367991,0.0331619864411268,-0.1456158017779258
19971001.0,0.0056813563975837,1997,10,1,0,-1,22,-1,0.0,0.0056813563975837,-0.1099934162064802,0.0356223855714458,-0.1456158017779258
19971002.0,0.0020215516857187,1997,10,2,0,-2,21,-2,0.0,0.0020215516857187,-0.1091163536797178,0.0364994480982082,-0.1456158017779258
19971003.0,-0.0001996031746031,1997,10,3,0,-3,20,-3,-0.0001996031746031,0.0,-0.1092030488896257,0.0364994480982082,-0.1457024969878338
19971006.0,0.0035336759177426,1997,10,6,0,-4,19,-4,0.0035336759177426,0.0,-0.1076710980553058,0.0364994480982082,-0.1441705461535138
19971007.0,0.0013110100473109,1997,10,7,0,-5,18,-5,0.0013110100473109,0.0,-0.1071021065214051,0.0364994480982082,-0.1436015546196132
19971008.0,-0.0105364012194133,1997,10,8,0,-6,17,-6,-0.0105364012194133,0.0,-0.1117022848759247,0.0364994480982082,-0.1482017329741328
19971009.0,-0.0009079457266891,1997,10,9,0,-7,16,-7,-0.0009079457266891,0.0,-0.1120967798120021,0.0364994480982082,-0.1485962279102103
19971010.0,-0.0046656331594513,1997,10,10,0,-8,15,-8,-0.0046656331594513,0.0,-0.1141277801919738,0.0364994480982082,-0.150627228290182
19971014.0,0.0056953345052294,1997,10,14,0,-10,13,-8,0.0056953345052294,0.0,-0.1116613447830746,0.0364994480982082,-0.1481607928812827
19971015.0,-0.0024284874015266,1997,10,15,0,-11,12,-8,-0.0024284874015266,0.0,-0.1127173061749942,0.0364994480982082,-0.1492167542732023
19971016.0,0.0006213712159364,1997,10,16,0,-12,11,8,0.0006213712159364,0.0,-0.1124475318910095,0.0364994480982082,-0.1489469799892177
19971017.0,-0.0061888176028895,1997,10,17,0,-13,10,8,-0.0061888176028895,0.0,-0.1151436527577715,0.0364994480982082,-0.1516431008559796
19971020.0,0.0013335698536444,1997,10,20,0,-14,9,8,0.0013335698536444,0.0,-0.1145648765626261,0.0364994480982082,-0.1510643246608343
19971021.0,0.0005064401406274,1997,10,21,0,-15,8,8,0.0005064401406274,0.0,-0.1143449880796159,0.0364994480982082,-0.1508444361778241
19971022.0,0.0013273535931758,1997,10,22,0,-16,7,7,0.0013273535931758,0.0,-0.1137689079850316,0.0364994480982082,-0.1502683560832398
19971023.0,0.0056801659213932,1997,10,23,0,-17,6,6,0.0056801659213932,0.0,-0.1113090229514919,0.0364994480982082,-0.1478084710497002
19971024.0,0.0020183770825441,1997,10,24,0,-18,5,5,0.0020183770825441,0.0,-0.1104333363580341,0.0364994480982082,-0.1469327844562424
19971027.0,0.0072689391370727,1997,10,27,0,-19,4,4,0.0072689391370727,0.0,-0.107287894414873,0.0364994480982082,-0.1437873425130813
19971028.0,-0.0054220976711852,1997,10,28,0,-20,3,3,-0.0054220976711852,0.0,-0.1096490886271231,0.0364994480982082,-0.1461485367253314
19971029.0,0.0050351377657981,1997,10,29,0,-21,2,2,0.0050351377657981,0.0,-0.1074678429193427,0.0364994480982082,-0.143967291017551
19971030.0,0.0051244670374231,1997,10,30,0,-22,1,1,0.0051244670374231,0.0,-0.1052479980777702,0.0364994480982082,-0.1417474461759785
19971031.0,-0.000206746031746,1997,10,31,1,-23,0,0,0.0,-0.000206746031746,-0.105337796021517,0.0364096501544613,-0.1417474461759785
19971103.0,-0.0055101016004726,1997,11,3,0,-1,19,-1,0.0,-0.0055101016004726,-0.1077374199151346,0.0340100262608438,-0.1417474461759785
19971104.0,-0.0031048690765844,1997,11,4,0,-2,18,-2,0.0,-0.0031048690765844,-0.1090879451107191,0.0326595010652592,-0.1417474461759785
19971105.0,-0.0002091269841269,1997,11,5,0,-3,17,-3,-0.0002091269841269,0.0,-0.1091787773040049,0.0326595010652592,-0.1418382783692643
19971106.0,0.0035076217589057,1997,11,6,0,-4,16,-4,0.0035076217589057,0.0,-0.1076581019500921,0.0326595010652592,-0.1403176030153515
19971107.0,-0.0002107142857142,1997,11,7,0,-5,15,-5,-0.0002107142857142,0.0,-0.1077496236444389,0.0326595010652592,-0.1404091247096983
19971110.0,-0.0010214838825858,1997,11,10,0,-6,14,-6,-0.0010214838825858,0.0,-0.1081934751902129,0.0326595010652592,-0.1408529762554723
19971112.0,0.0012958811261731,1997,11,12,0,-8,12,-8,0.0012958811261731,0.0,-0.1076310455102601,0.0326595010652592,-0.1402905465755195
19971113.0,0.0012948063800561,1997,11,13,0,-9,11,-8,0.0012948063800561,0.0,-0.1070690819827876,0.0326595010652592,-0.139728583048047
19971114.0,0.0005994672170976,1997,11,14,0,-10,10,-8,0.0005994672170976,0.0,-0.1068088146813858,0.0326595010652592,-0.1394683157466452
19971117.0,0.0004818064899089,1997,11,17,0,-11,9,8,0.0004818064899089,0.0,-0.106599619173304,0.0326595010652592,-0.1392591202385635
19971118.0,-0.0002107142857142,1997,11,18,0,-12,8,8,-0.0002107142857142,0.0,-0.1066911408676507,0.0326595010652592,-0.1393506419329102
19971119.0,0.0020972812654474,1997,11,19,0,-13,7,7,0.0020972812654474,0.0,-0.1057812569950999,0.0326595010652592,-0.1384407580603594
19971120.0,-0.0017054961915722,1997,11,20,0,-14,6,6,-0.0017054961915722,0.0,-0.1065225769190044,0.0326595010652592,-0.1391820779842639
19971121.0,0.0012898803349852,1997,11,21,0,-15,5,5,0.0012898803349852,0.0,-0.1059627499845121,0.0326595010652592,-0.1386222510497716
19971124.0,-0.0032018653990173,1997,11,24,0,-16,4,4,-0.0032018653990173,0.0,-0.1073555334034244,0.0326595010652592,-0.1400150344686838
19971125.0,0.0004822033153057,1997,11,25,0,-17,3,3,0.0004822033153057,0.0,-0.1071461656392907,0.0326595010652592,-0.1398056667045502
19971126.0,-0.0009007716812215,1997,11,26,0,-18,2,2,-0.0009007716812215,0.0,-0.1075375421067944,0.0326595010652592,-0.1401970431720538
19971128.0,-0.0002071428571428,1997,11,28,1,-20,0,0,0.0,-0.0002071428571428,-0.1076275124252933,0.0325695307467602,-0.1401970431720538
19971201.0,-0.0002091269841269,1997,12,1,0,-1,22,-1,0.0,-0.0002091269841269,-0.1077183446185791,0.0324786985534744,-0.1401970431720538
19971202.0,-0.0002087301587301,1997,12,2,0,-2,21,-2,0.0,-0.0002087301587301,-0.1078090044367707,0.0323880387352828,-0.1401970431720538
19971203.0,0.0019842522974102,1997,12,3,0,-3,20,-3,0.0019842522974102,0.0,-0.1069481084485386,0.0323880387352828,-0.1393361471838217
19971204.0,-0.0009001323970027,1997,12,4,0,-4,19,-4,-0.0009001323970027,0.0,-0.1073392070282091,0.0323880387352828,-0.1397272457634922
19971205.0,-0.0062031721335916,1997,12,5,0,-5,18,-5,-0.0062031721335916,0.0,-0.1100416008556778,0.0323880387352828,-0.1424296395909608
19971208.0,-0.0032244133885438,1997,12,8,0,-6,17,-6,-0.0032244133885438,0.0,-0.1114442083080086,0.0323880387352828,-0.1438322470432916
19971209.0,0.0006049211610063,1997,12,9,0,-7,16,-7,0.0006049211610063,0.0,-0.111181573814372,0.0323880387352828,-0.1435696125496551
19971210.0,0.0035115900128739,1997,12,10,0,-8,15,-8,0.0035115900128739,0.0,-0.1096591810969272,0.0323880387352828,-0.1420472198322103
19971211.0,0.0058135628103214,1997,12,11,0,-9,14,-8,0.0058135628103214,0.0,-0.1071416935642875,0.0323880387352828,-0.1395297322995706
19971212.0,0.0057783339726376,1997,12,12,0,-10,13,-8,0.0057783339726376,0.0,-0.1046394175562478,0.0323880387352828,-0.1370274562915309
19971215.0,-0.0031816874748069,1997,12,15,0,-11,12,-8,-0.0031816874748069,0.0,-0.1060234097544076,0.0323880387352828,-0.1384114484896907
19971216.0,0.0005955810150281,1997,12,16,0,-12,11,8,0.0005955810150281,0.0,-0.1057648292012474,0.0323880387352828,-0.1381528679365306
19971217.0,-0.0033035987236807,1997,12,17,0,-13,10,8,-0.0033035987236807,0.0,-0.1072019390236387,0.0323880387352828,-0.1395899777589219
19971218.0,0.0035869116981353,1997,12,18,0,-14,9,8,0.0035869116981353,0.0,-0.1056469502056397,0.0323880387352828,-0.1380349889409229
19971219.0,0.0027670692200962,1997,12,19,0,-15,8,8,0.0027670692200962,0.0,-0.1044468868768071,0.0323880387352828,-0.1368349256120903
19971222.0,-0.0002166666666666,1997,12,22,0,-16,7,7,-0.0002166666666666,0.0,-0.1045409942098821,0.0323880387352828,-0.1369290329451653
19971223.0,-0.0009019893394251,1997,12,23,0,-17,6,6,-0.0009019893394251,0.0,-0.1049328999767246,0.0323880387352828,-0.1373209387120078
19971224.0,-0.0024994676035536,1997,12,24,0,-18,5,5,-0.0024994676035536,0.0,-0.106019763821671,0.0323880387352828,-0.1384078025569541
19971226.0,0.0005896230317842,1997,12,26,0,-20,3,3,0.0005896230317842,0.0,-0.1057637692552959,0.0323880387352828,-0.1381518079905791
19971229.0,-0.0010175518925517,1997,12,29,0,-21,2,2,-0.0010175518925517,0.0,-0.1062059114167473,0.0323880387352828,-0.1385939501520304
19971230.0,-0.0031948469978742,1997,12,30,0,-22,1,1,-0.0031948469978742,0.0,-0.1075956370027324,0.0323880387352828,-0.1399836757380156
19971231.0,0.0035790975197387,1997,12,31,1,-23,0,0,0.0,0.0035790975197387,-0.1060440297232236,0.0339396460147916,-0.1399836757380156
19980102.0,0.0058557387057387,1998,1,2,0,-2,20,-2,0.0,0.0058557387057387,-0.103508331683879,0.0364753440541363,-0.1399836757380156
19980105.0,0.0111703190044553,1998,1,5,0,-3,19,-3,0.0111703190044553,0.0,-0.0986840184530115,0.0364753440541363,-0.1351593625071481
19980106.0,0.0020428290182088,1998,1,6,0,-4,18,-4,0.0020428290182088,0.0,-0.0977977340387893,0.0364753440541363,-0.134273078092926
19980107.0,-0.0046973814156186,1998,1,7,0,-5,17,-5,-0.0046973814156186,0.0,-0.0998425873638893,0.0364753440541363,-0.1363179314180259
19980108.0,0.004306519900778,1998,1,8,0,-6,16,-6,0.004306519900778,0.0,-0.0979763052471502,0.0364753440541363,-0.1344516493012868
19980109.0,0.0067588578608754,1998,1,9,0,-7,15,-7,0.0067588578608754,0.0,-0.0950508458570019,0.0364753440541363,-0.1315261899111384
19980112.0,0.0004656471558265,1998,1,12,0,-8,14,-8,0.0004656471558265,0.0,-0.0948486649355456,0.0364753440541363,-0.1313240089896822
19980113.0,-0.0016533039902678,1998,1,13,0,-9,13,-8,-0.0016533039902678,0.0,-0.0955672799437827,0.0364753440541363,-0.1320426239979192
19980114.0,-0.0033291610887996,1998,1,14,0,-10,12,-8,-0.0033291610887996,0.0,-0.0970155282998996,0.0364753440541363,-0.1334908723540362
19980115.0,-0.0024417092978642,1998,1,15,0,-11,11,-8,-0.0024417092978642,0.0,-0.0980772459053851,0.0364753440541363,-0.1345525899595217
19980116.0,-0.0048028397316755,1998,1,16,0,-12,10,8,-0.0048028397316755,0.0,-0.1001681177885013,0.0364753440541363,-0.1366434618426379
19980120.0,-0.0024574893807288,1998,1,20,0,-14,8,8,-0.0024574893807288,0.0,-0.1012367054257243,0.0364753440541363,-0.1377120494798609
19980121.0,0.0020550395256916,1998,1,21,0,-15,7,7,0.0020550395256916,0.0,-0.1003451288986725,0.0364753440541363,-0.136820472952809
19980122.0,-0.0016683601609657,1998,1,22,0,-16,6,6,-0.0016683601609657,0.0,-0.1010702935966972,0.0364753440541363,-0.1375456376508338
19980123.0,-0.010812245166629,1998,1,23,0,-17,5,5,-0.010812245166629,0.0,-0.105791562010564,0.0364753440541363,-0.1422669060647005
19980126.0,0.0051532586027112,1998,1,26,0,-18,4,4,0.0051532586027112,0.0,-0.1035592770789767,0.0364753440541363,-0.1400346211331133
19980127.0,-0.0055397572680046,1998,1,27,0,-19,3,3,-0.0055397572680046,0.0,-0.1059718518178678,0.0364753440541363,-0.1424471958720043
19980128.0,0.0005908179816937,1998,1,28,0,-20,2,2,0.0005908179816937,0.0,-0.105715338597461,0.0364753440541363,-0.1421906826515976
19980129.0,0.0081127391127392,1998,1,29,0,-21,1,1,0.0081127391127392,0.0,-0.102206235816624,0.0364753440541363,-0.1386815798707606
19980130.0,0.0036367239300782,1998,1,30,1,-22,0,0,0.0,0.0036367239300782,-0.100629691675058,0.0380518881957023,-0.1386815798707606
19980202.0,-0.0032485860470435,1998,2,2,0,-1,19,-1,0.0,-0.0032485860470435,-0.102042831266855,0.0366387486039052,-0.1386815798707606
19980203.0,0.0005817836752619,1998,2,3,0,-2,18,-2,0.0,0.0005817836752619,-0.1017902392968471,0.0368913405739131,-0.1386815798707606
19980204.0,-0.0009926671932597,1998,2,4,0,-3,17,-3,-0.0009926671932597,0.0,-0.1022215632972747,0.0368913405739131,-0.1391129038711881
19980205.0,-0.0040436068762155,1998,2,5,0,-4,16,-4,-0.0040436068762155,0.0,-0.1039812395726747,0.0368913405739131,-0.1408725801465881
19980206.0,-0.0002051587301587,1998,2,6,0,-5,15,-5,-0.0002051587301587,0.0,-0.1040703480180973,0.0368913405739131,-0.1409616885920106
19980209.0,-0.0024744594879102,1998,2,9,0,-6,14,-6,-0.0024744594879102,0.0,-0.1051463238984453,0.0368913405739131,-0.1420376644723586
19980210.0,0.0005886181314172,1998,2,10,0,-7,13,-7,0.0005886181314172,0.0,-0.1048907654978003,0.0368913405739131,-0.1417821060717136
19980211.0,0.0081943103671986,1998,2,11,0,-8,12,-8,0.0081943103671986,0.0,-0.1013465232815066,0.0368913405739131,-0.13823786385542
19980212.0,0.0005809679287163,1998,2,12,0,-9,11,-8,0.0005809679287163,0.0,-0.1010942853798754,0.0368913405739131,-0.1379856259537887
19980213.0,0.0020428290182088,1998,2,13,0,-10,10,-8,0.0020428290182088,0.0,-0.1002080009656532,0.0368913405739131,-0.1370993415395665
19980217.0,0.0036100162667679,1998,2,17,0,-12,8,8,0.0036100162667679,0.0,-0.0986430139391828,0.0368913405739131,-0.1355343545130962
19980218.0,-0.0040082054067294,1998,2,18,0,-13,7,7,-0.0040082054067294,0.0,-0.1003872534045839,0.0368913405739131,-0.1372785939784972
19980219.0,-0.0017781906383236,1998,2,19,0,-14,6,6,-0.0017781906383236,0.0,-0.1011601992129302,0.0368913405739131,-0.1380515397868434
19980220.0,-0.002455200219492,1998,2,20,0,-15,5,5,-0.002455200219492,0.0,-0.1022277902320221,0.0368913405739131,-0.1391191308059353
19980223.0,-0.0032517773306505,1998,2,23,0,-16,4,4,-0.0032517773306505,0.0,-0.10364232029998,0.0368913405739131,-0.1405336608738933
19980224.0,-0.008459579063693,1998,2,24,0,-17,3,3,-0.008459579063693,0.0,-0.1073318970367492,0.0368913405739131,-0.1442232376106624
